TIMESTAMP,SG_SENSOR,SG_DATA,SG_STATUS,UPPER_THRESHOLD,LOWER_THRESHOLD,VIBRATION_DATA,TEMPERATURE_DATA,FOG_PRESENCE_DATA,WEATHER_ALERT_DATA
2024-10-12 23:34:37.250,SG1,14.91141,upper_threshold_exceeded,14.823980477087371,10.05990802291262,,,,
2024-10-12 23:34:39.200,SG1,9.85694,lower_threshold_exceeded,14.758871342842008,10.4223562520947,,,,
2024-10-12 23:34:38.150,SG2,-7.149953,lower_threshold_exceeded,-3.0248377692138444,-7.0110988514758095,moderate,14.018966879596649,False,
2024-10-12 23:34:39.900,SG1,10.45525,lower_threshold_exceeded,14.744606577080573,10.458136756252761,,10.062155426995536,,
2024-10-12 23:34:39.900,SG1,10.45525,lower_threshold_exceeded,14.744606577080573,10.458136756252761,,18.90164056081244,,
2024-10-12 23:34:39.350,SG2,-7.913246,lower_threshold_exceeded,-3.068272037235753,-7.1296079380728905,,17.351198981164806,,
2024-10-12 23:34:39.350,SG2,-7.913246,lower_threshold_exceeded,-3.068272037235753,-7.1296079380728905,,22.56633716556678,,
2024-10-12 23:34:40.700,SG1,14.99395,upper_threshold_exceeded,14.760948741228162,10.281630135176329,,,,
2024-10-12 23:34:39.400,SG1,10.06325,lower_threshold_exceeded,14.760022505788767,10.360544241199184,low,20.4853877467402,False,
2024-10-12 23:34:40.350,SG2,-7.74818,lower_threshold_exceeded,-2.9963711072257175,-7.354864496734676,low,19.627770421169163,True,
2024-10-12 23:34:40.350,SG2,-7.74818,lower_threshold_exceeded,-2.9963711072257175,-7.354864496734676,low,19.627770421169163,False,
2024-10-12 23:34:40.200,SG2,-7.459406,lower_threshold_exceeded,-3.054943865210236,-7.289038296405925,high,20.872889064159196,False,
2024-10-12 23:34:40.200,SG2,-7.459406,lower_threshold_exceeded,-3.054943865210236,-7.289038296405925,high,20.872889064159196,False,
2024-10-12 23:34:41.600,SG2,-7.603793,lower_threshold_exceeded,-2.967643599663808,-7.4484576713642285,low,21.507736711668063,True,
2024-10-12 23:34:41.100,SG1,15.11773,upper_threshold_exceeded,14.782106740113631,10.190419466782926,high,,,
2024-10-12 23:34:42.550,SG1,15.03519,upper_threshold_exceeded,14.806756799025663,10.13319193113307,,18.389692418971624,,
2024-10-12 23:34:42.600,SG1,9.526857,lower_threshold_exceeded,14.806756799025663,10.13319193113307,,18.389692418971624,,
2024-10-12 23:34:43.350,SG1,15.2002,upper_threshold_exceeded,15.045165049217955,9.864408852190499,moderate,16.599876392107547,False,
2024-10-12 23:34:42.050,SG1,9.939476,lower_threshold_exceeded,14.92169560094229,10.01382759023419,,13.81524644560959,,
2024-10-12 23:34:42.050,SG1,9.939476,lower_threshold_exceeded,14.92169560094229,10.01382759023419,,13.397716934578618,,
2024-10-12 23:34:43.250,SG2,-2.260714,upper_threshold_exceeded,-3.0064354513146467,-7.384124877256778,,,,
2024-10-12 23:34:43.250,SG1,8.701684,lower_threshold_exceeded,14.98357951217935,9.955714673534942,,,,
2024-10-12 23:34:43.500,SG2,-2.652643,upper_threshold_exceeded,-2.9131554541297753,-7.39947165698133,moderate,,,
2024-10-12 23:34:43.000,SG1,9.753786,lower_threshold_exceeded,15.134851447425557,9.773096435691329,moderate,29.483964913269737,False,
2024-10-12 23:34:45.200,SG2,-2.169969,upper_threshold_exceeded,-2.8769800566706127,-7.336626336587811,low,21.07046872065102,False,
2024-10-12 23:34:45.550,SG1,9.585977,lower_threshold_exceeded,15.163389093272363,9.88046405726527,,,,
2024-10-12 23:34:45.600,SG1,16.62103,upper_threshold_exceeded,15.163389093272363,9.88046405726527,,,,
2024-10-12 23:34:46.950,SG1,8.905194,lower_threshold_exceeded,15.304790135464135,9.769160627422465,,,,
2024-10-12 23:34:43.850,SG1,15.36528,upper_threshold_exceeded,15.079170888112209,9.777137098729899,moderate,15.896588408241447,False,
2024-10-12 23:34:46.500,SG2,-2.376274,upper_threshold_exceeded,-2.6713929007668544,-7.337481246291965,moderate,20.409370696931617,False,
2024-10-12 23:34:46.250,SG2,-1.695567,upper_threshold_exceeded,-2.729344311411304,-7.321733818588691,low,18.42365377679827,False,
2024-10-12 23:34:46.250,SG2,-1.695567,upper_threshold_exceeded,-2.729344311411304,-7.321733818588691,low,23.794846102466337,False,
2024-10-12 23:34:46.250,SG2,-1.695567,upper_threshold_exceeded,-2.729344311411304,-7.321733818588691,low,23.794846102466337,False,
2024-10-12 23:34:46.550,SG1,8.843277,lower_threshold_exceeded,15.310172731311749,9.715608317231926,moderate,31.573292833367542,False,
2024-10-12 23:34:46.550,SG1,8.843277,lower_threshold_exceeded,15.310172731311749,9.715608317231926,moderate,10.66367403704126,False,
2024-10-12 23:34:46.550,SG1,8.843277,lower_threshold_exceeded,15.310172731311749,9.715608317231926,high,10.66367403704126,False,
2024-10-12 23:34:46.550,SG1,8.843277,lower_threshold_exceeded,15.310172731311749,9.715608317231926,moderate,31.573292833367542,True,
2024-10-12 23:34:46.550,SG1,8.843277,lower_threshold_exceeded,15.310172731311749,9.715608317231926,moderate,10.66367403704126,True,
2024-10-12 23:34:46.550,SG1,8.843277,lower_threshold_exceeded,15.310172731311749,9.715608317231926,high,10.66367403704126,True,
2024-10-12 23:34:48.100,SG2,-1.943108,upper_threshold_exceeded,-2.4783909984790804,-7.423383357453121,,25.162326302755737,False,
2024-10-12 23:34:48.350,SG1,8.946431,lower_threshold_exceeded,15.293449909070299,9.750670297541257,,,,
2024-10-12 23:34:48.400,SG1,15.4244,upper_threshold_exceeded,15.293449909070299,9.750670297541257,,,,
2024-10-12 23:34:47.250,SG2,-2.31448,upper_threshold_exceeded,-2.5931849135821987,-7.358995713690524,,,,
2024-10-12 23:34:47.300,SG2,-2.190648,upper_threshold_exceeded,-2.5931849135821987,-7.358995713690524,,,,
2024-10-12 23:34:48.700,SG2,-1.922429,upper_threshold_exceeded,-2.5259302610467826,-7.399802247725143,high,18.327493820795254,False,
2024-10-12 23:34:49.650,SG1,18.00323,upper_threshold_exceeded,15.39087874423571,9.642109626732015,moderate,18.7371592430342,False,
2024-10-12 23:34:49.750,SG1,9.008348,lower_threshold_exceeded,15.488075507893114,9.59424543610687,,,,
2024-10-12 23:34:49.850,SG1,17.96199,upper_threshold_exceeded,15.542616516304046,9.539461229727683,high,20.653702886430455,True,
2024-10-12 23:34:49.150,SG1,6.697721,lower_threshold_exceeded,15.762285016346524,9.366104115436404,,,,
2024-10-12 23:34:49.250,SG1,18.78724,upper_threshold_exceeded,15.815729779470978,9.275251597452083,high,,,
2024-10-12 23:34:49.350,SG1,8.616349,lower_threshold_exceeded,15.91570240923333,9.218759644201771,moderate,18.0734320156912,False,
2024-10-12 23:34:50.450,SG1,18.8491,upper_threshold_exceeded,15.938775009905797,9.180212247669946,low,,,
2024-10-12 23:34:50.150,SG2,-9.596745,lower_threshold_exceeded,-2.427481603577281,-7.353555964768045,,,,
2024-10-12 23:34:48.300,SG2,-2.066939,upper_threshold_exceeded,-2.4329623806873015,-7.447290010979362,moderate,26.334555745933113,True,
2024-10-12 23:34:48.300,SG2,-2.066939,upper_threshold_exceeded,-2.4329623806873015,-7.447290010979362,moderate,16.461652671906098,True,
2024-10-12 23:34:49.550,SG1,8.410042,lower_threshold_exceeded,15.348819691369096,9.69995125172032,high,3.793663299654637,False,
2024-10-12 23:34:49.800,SG1,16.04333,upper_threshold_exceeded,15.488075507893114,9.59424543610687,moderate,12.849293110196836,,
2024-10-12 23:34:49.800,SG1,16.04333,upper_threshold_exceeded,15.488075507893114,9.59424543610687,moderate,12.849293110196836,,
2024-10-12 23:34:49.800,SG1,16.04333,upper_threshold_exceeded,15.488075507893114,9.59424543610687,moderate,17.799777566515083,,
2024-10-12 23:34:49.800,SG1,16.04333,upper_threshold_exceeded,15.488075507893114,9.59424543610687,moderate,17.799777566515083,,
2024-10-12 23:34:49.950,SG1,7.192872,lower_threshold_exceeded,15.542616516304046,9.539461229727683,moderate,12.820689244102804,True,
2024-10-12 23:34:49.950,SG1,7.192872,lower_threshold_exceeded,15.542616516304046,9.539461229727683,moderate,12.820689244102804,False,
2024-10-12 23:34:49.050,SG1,18.06515,upper_threshold_exceeded,15.679123420939765,9.416662969685218,high,25.815818760774796,False,
2024-10-12 23:34:49.050,SG1,18.06515,upper_threshold_exceeded,15.679123420939765,9.416662969685218,high,20.051165305097935,False,
2024-10-12 23:34:49.100,SG2,-2.335037,upper_threshold_exceeded,-2.4225612601616637,-7.395571810150835,high,20.051165305097935,False,
2024-10-12 23:34:49.050,SG1,18.06515,upper_threshold_exceeded,15.679123420939765,9.416662969685218,high,20.051165305097935,True,
2024-10-12 23:34:49.100,SG2,-2.335037,upper_threshold_exceeded,-2.4225612601616637,-7.395571810150835,high,20.051165305097935,True,
2024-10-12 23:34:50.250,SG2,-1.819276,upper_threshold_exceeded,-2.368645396493758,-7.430701832077672,,,,
2024-10-12 23:34:51.350,SG2,-7.657558,lower_threshold_exceeded,-2.341141095752741,-7.442458117013217,,23.14814420961806,,
2024-10-12 23:34:51.650,SG2,-2.005024,upper_threshold_exceeded,-2.3004767514918845,-7.471574658230339,moderate,17.04214305582085,,
2024-10-12 23:34:51.450,SG2,-2.231885,upper_threshold_exceeded,-2.3172543816717783,-7.470141526778926,moderate,23.736468025616308,False,
2024-10-12 23:34:51.800,SG1,16.60035,upper_threshold_exceeded,16.10357455705658,9.099343373498968,high,18.98903673783053,True,
2024-10-12 23:34:51.850,SG2,-2.231885,upper_threshold_exceeded,-2.284358094779581,-7.4729116791930235,,,,
2024-10-12 23:34:51.050,SG2,0.3880385,upper_threshold_exceeded,-2.269199928355093,-7.471317368942206,high,26.527394035771646,,
2024-10-12 23:34:52.400,SG1,16.14648,upper_threshold_exceeded,16.142336435929963,9.037037325659435,,,,
2024-10-12 23:34:54.250,SG2,-1.035417,upper_threshold_exceeded,-2.152077632683451,-7.507724070257728,,,,
2024-10-12 23:34:54.350,SG2,-8.833452,lower_threshold_exceeded,-2.11824743496441,-7.525042293105768,,,,
2024-10-12 23:34:54.650,SG2,2.162315,upper_threshold_exceeded,-1.9524895868839711,-7.699431335529827,,,,
2024-10-12 23:34:54.700,SG2,-11.80414,lower_threshold_exceeded,-1.9524895868839711,-7.699431335529827,,,,
2024-10-12 23:34:55.800,SG2,0.3468018,upper_threshold_exceeded,-1.7718603362760335,-7.880002895152542,moderate,24.796354130426035,True,High Wind Alert
2024-10-12 23:34:55.800,SG2,0.3468018,upper_threshold_exceeded,-1.7718603362760335,-7.880002895152542,moderate,24.796354130426035,True,High Wind Alert
2024-10-12 23:34:55.000,SG2,-0.003892548,upper_threshold_exceeded,-1.7064123341411146,-7.947203432525553,low,20.91671002869176,False,
2024-10-12 23:34:55.000,SG2,-0.003892548,upper_threshold_exceeded,-1.7064123341411146,-7.947203432525553,moderate,20.91671002869176,False,
2024-10-12 23:34:55.000,SG2,-0.003892548,upper_threshold_exceeded,-1.7064123341411146,-7.947203432525553,moderate,30.94901466608836,False,
2024-10-12 23:34:56.750,SG2,-1.468583,upper_threshold_exceeded,-1.6468652330807831,-7.960302876367869,,29.15729382927177,,
2024-10-12 23:34:54.450,SG2,1.543398,upper_threshold_exceeded,-2.0990756293689787,-7.562437321212419,,,,
2024-10-12 23:34:54.550,SG2,-10.48386,lower_threshold_exceeded,-2.0046020544963032,-7.624838867469018,,20.48838049274416,,
2024-10-12 23:34:55.800,SG2,0.3468018,upper_threshold_exceeded,-1.7718603362760335,-7.880002895152542,moderate,30.765912287557786,True,
2024-10-12 23:34:55.900,SG2,-8.54468,lower_threshold_exceeded,-1.7149198679560622,-7.905238624657576,moderate,16.163262185559752,False,
2024-10-12 23:34:55.900,SG2,-8.54468,lower_threshold_exceeded,-1.7149198679560622,-7.905238624657576,moderate,16.163262185559752,True,
2024-10-12 23:34:55.900,SG2,-8.54468,lower_threshold_exceeded,-1.7149198679560622,-7.905238624657576,moderate,16.163262185559752,True,
2024-10-12 23:34:55.900,SG2,-8.54468,lower_threshold_exceeded,-1.7149198679560622,-7.905238624657576,moderate,24.361603183603393,True,
2024-10-12 23:34:55.200,SG2,-1.38611,upper_threshold_exceeded,-1.666120643031427,-7.971229509192041,low,17.00303677277989,False,
2024-10-12 23:34:55.200,SG2,-1.38611,upper_threshold_exceeded,-1.666120643031427,-7.971229509192041,low,9.380521378450965,False,
2024-10-12 23:34:56.350,SG2,-0.7052807,upper_threshold_exceeded,-1.5944614012792577,-7.9782629874537285,moderate,,,
2024-10-12 23:34:57.650,SG1,16.95111,upper_threshold_exceeded,16.01218797436332,9.26669873182224,low,14.376789540810655,True,Thunderstorm Watch
2024-10-12 23:34:57.650,SG1,16.95111,upper_threshold_exceeded,16.01218797436332,9.26669873182224,low,14.376789540810655,False,Thunderstorm Watch
2024-10-12 23:34:57.650,SG1,16.95111,upper_threshold_exceeded,16.01218797436332,9.26669873182224,low,14.376789540810655,True,Thunderstorm Watch
2024-10-12 23:34:57.650,SG1,16.95111,upper_threshold_exceeded,16.01218797436332,9.26669873182224,low,14.376789540810655,False,Thunderstorm Watch
2024-10-12 23:34:56.950,SG2,-1.448026,upper_threshold_exceeded,-1.6138596752683414,-7.992135689694227,high,11.43432735454561,False,
2024-10-12 23:34:57.850,SG1,16.72412,upper_threshold_exceeded,16.048412672978056,9.248365036205609,moderate,16.25756731721723,False,
2024-10-12 23:34:57.850,SG1,16.72412,upper_threshold_exceeded,16.048412672978056,9.248365036205609,high,16.25756731721723,False,
2024-10-12 23:34:57.850,SG1,16.72412,upper_threshold_exceeded,16.048412672978056,9.248365036205609,moderate,16.25756731721723,False,
2024-10-12 23:34:57.850,SG1,16.72412,upper_threshold_exceeded,16.048412672978056,9.248365036205609,high,16.25756731721723,False,
2024-10-12 23:34:57.250,SG1,17.15742,upper_threshold_exceeded,16.099742208899997,9.221849353914063,high,23.22687974792574,False,
2024-10-12 23:34:57.250,SG1,17.15742,upper_threshold_exceeded,16.099742208899997,9.221849353914063,high,23.22687974792574,False,
2024-10-12 23:34:57.450,SG1,16.24964,upper_threshold_exceeded,16.144742478640687,9.17099181912605,high,,True,
2024-10-12 23:34:57.450,SG1,16.24964,upper_threshold_exceeded,16.144742478640687,9.17099181912605,high,,True,
2024-10-12 23:34:57.450,SG1,16.24964,upper_threshold_exceeded,16.144742478640687,9.17099181912605,high,,False,
2024-10-12 23:34:57.450,SG1,16.24964,upper_threshold_exceeded,16.144742478640687,9.17099181912605,high,,False,
2024-10-12 23:34:58.850,SG1,17.42559,upper_threshold_exceeded,16.198318284207208,9.112677161048257,low,,,
2024-10-12 23:34:58.050,SG1,16.49719,upper_threshold_exceeded,16.225518071042142,9.094013851849416,high,19.836526259529535,,
2024-10-12 23:34:57.050,SG1,17.09551,upper_threshold_exceeded,16.069257346037055,9.234004729720509,,,,
2024-10-12 23:34:57.350,SG1,8.07996,lower_threshold_exceeded,16.135544925098174,9.205481114802065,moderate,15.175382697099478,False,
2024-10-12 23:34:57.350,SG1,8.07996,lower_threshold_exceeded,16.135544925098174,9.205481114802065,high,15.175382697099478,False,
2024-10-12 23:34:57.350,SG1,8.07996,lower_threshold_exceeded,16.135544925098174,9.205481114802065,moderate,15.175382697099478,False,
2024-10-12 23:34:57.350,SG1,8.07996,lower_threshold_exceeded,16.135544925098174,9.205481114802065,high,15.175382697099478,False,
